trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
199,True,"{'a': 0.75, 'e': 0.018407523107991184}",30,9,39.065470316168216,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
200,True,"{'a': 0.75, 'e': 0.01831548549245123}",30,14,23.035788725258428,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
201,True,"{'a': 0.75, 'e': 0.018223908064988973}",25,13,25.217669141084425,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
202,True,"{'a': 0.75, 'e': 0.018132788524664028}",20,13,14.153150695842445,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
203,True,"{'a': 0.75, 'e': 0.018042124582040707}",30,18,-1.630156595448024,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
204,True,"{'a': 0.75, 'e': 0.017951913959130504}",25,2,32.28607913803081,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
205,True,"{'a': 0.75, 'e': 0.01786215438933485}",20,11,16.499439917071857,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
206,True,"{'a': 0.75, 'e': 0.017772843617388175}",20,4,26.94796262382307,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
207,True,"{'a': 0.75, 'e': 0.017683979399301233}",25,14,18.120109202771857,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
208,True,"{'a': 0.75, 'e': 0.017595559502304726}",20,9,18.736693335067912,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
209,True,"{'a': 0.75, 'e': 0.0175075817047932}",35,19,28.028746817989173,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
210,True,"{'a': 0.75, 'e': 0.017420043796269234}",25,19,10.837437501677122,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
211,True,"{'a': 0.75, 'e': 0.017332943577287888}",20,9,21.334129910023584,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
212,True,"{'a': 0.75, 'e': 0.01724627885940145}",30,13,24.828211585926482,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
213,True,"{'a': 0.75, 'e': 0.017160047465104442}",20,16,9.2937293790262,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
214,True,"{'a': 0.75, 'e': 0.01707424722777892}",30,8,36.35326384221532,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
215,True,"{'a': 0.75, 'e': 0.016988875991640028}",30,18,23.678953066617133,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
216,True,"{'a': 0.75, 'e': 0.016903931611681827}",25,15,21.705538899829953,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
217,True,"{'a': 0.75, 'e': 0.01681941195362342}",30,18,23.807140692139797,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
218,True,"{'a': 0.75, 'e': 0.016735314893855303}",25,19,12.49208783377579,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
219,True,"{'a': 0.75, 'e': 0.016651638319386028}",30,19,17.33582894870649,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
220,True,"{'a': 0.75, 'e': 0.0165683801277891}",25,9,23.147757265680017,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
221,True,"{'a': 0.75, 'e': 0.016485538227150154}",25,16,14.033494444441368,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
222,True,"{'a': 0.75, 'e': 0.0164031105360144}",30,16,24.58840530142424,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
223,True,"{'a': 0.75, 'e': 0.01632109498333433}",20,1,29.838486584323654,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
224,True,"{'a': 0.75, 'e': 0.016239489508417658}",20,3,27.72368699478542,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
